medium,identifier,content_type,rights_statement,access_rights,extent,title,format,genre_form_local,description,subject_local,date_digital_creation,date_created,digital_publisher,Image,contributor,geographic_subject_local
Paper,6966,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of brown, red, yellow and white marbled paper; 8.00 x 10.50 in.",Berger-Cloonan #6966,reformatted digital,art reproduction|Stormont marbled paper|endpapers,"Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; Inscription on original piece: ""E12/12/-C [CTA] 3 3/9 aff. 18/1 complete leah Brown plates misnumbered""; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4.g; Not signed. Not stamped.; Abrasion; edge torn; creased.",Marbled papers,2021-06-16T15:19:56.579000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/96/pages/page_0/files/06966.jpg,,
Paper,6898,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of dark red, blue, yellow and white marbled paper; 8.00 x 13.00 in.",Berger-Cloonan #6898,reformatted digital,endpapers|art reproduction,Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; waved pattern; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.e; Not signed. Not stamped.; Edges torn.,Marbled papers,2021-06-16T15:04:39.724000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/29/pages/page_0/files/06898.jpg,,
Paper,8265,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of blue, pink, light green and white marbled paper; 5.50 x 8.75 in.",Berger-Cloonan #8265,reformatted digital,dutch marbled paper|art reproduction|curl marbled paper|endpapers|French snail marbled papers,Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.c; Not signed. Not stamped.,Marbled papers,2021-06-16T15:45:17.299000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/207/pages/page_0/files/08265.jpg,,
Paper,12811,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of red, green, brown, yellow and white marbled paper; 7.75 x 11.25 in.",Berger-Cloonan #12811,reformatted digital,Stone marbled papers|agate marbled paper|art reproduction|endpapers,Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4.f; Not signed. Not stamped. Not stickered. Not embossed.; Creased corner; curling.,Marbled papers,2021-06-16T15:59:29.941000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/269/pages/page_0/files/12811.jpg,,England
Paper,6985,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of blue, red, pink, yellow, black and white marbled paper; 9.50 x 15.00 in.",Berger-Cloonan #6985,reformatted digital,Stone marbled papers|agate marbled paper|art reproduction|endpapers,Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; Attached page; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4.f; Not signed. Not stamped.; Creased and torn corners; wrinkling; staining on verso of attached page.,Marbled papers,2021-06-16T15:24:17.048000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/115/pages/page_0/files/06985.jpg,,
Paper,6934,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of red, blue, green, tan and white marbled paper; 9.00 x 12.50 in.",Berger-Cloonan #6934,reformatted digital,art reproduction|endpapers|curled marbled paper|French snail marbled papers|Dutch marbled paper,Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.c; Not signed. Not stamped.; Corner missing; edge discolored.,Marbled papers,2021-06-16T15:12:51.654000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/65/pages/page_0/files/06934.jpg,,
Paper,6917,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of red, blue, tan, green and white marbled paper; 9.25 x 12.00 in.",Berger-Cloonan #6917,reformatted digital,endpapers|laid lines|art reproduction,Distribution of fibers; Surface application; Laid; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; attached to blank sheet of laid paper; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: II.E; VIII.F.1.e; Not signed. Not stamped.; Edge torn.,Marbled papers,2021-06-16T15:08:58.946000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/48/pages/page_0/files/06917.jpg,,
Paper,8250,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of dark red, blue, green, yellow and white marbled paper; 8.50 x 10.50 in.",Berger-Cloonan #8250,reformatted digital,art reproduction|nonpareil marbled paper|endpapers,Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; Binding tape and blank white sheet attached; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.e; Not signed. Not stamped.,Marbled papers,2021-06-16T15:41:52.080000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/192/pages/page_0/files/08250.jpg,,
Paper,8246,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of blue, pink, yellow, black and white marbled paper; 8.00 x 10.25 in.",Berger-Cloonan #8246,reformatted digital,endpapers|nonpareil marbled paper|art reproduction,Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.e; Not signed. Not stamped.; Edge torn.,Marbled papers,2021-06-16T15:40:57.076000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/188/pages/page_0/files/08246.jpg,,
Paper,6954,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of dark red, pink, gold and white marbled paper; 9.00 x 11.00 in.",Berger-Cloonan #6954,reformatted digital,spanish marbled paper|art reproduction|endpapers|Spanish random marbled papers,Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; waved pattern; slight metallic sheen; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4.e; Not signed. Not stamped.; Edges torn.,Marbled papers,2021-06-16T15:17:12.301000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/84/pages/page_0/files/06954.jpg,,
Paper,1356,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,1 sheet of dark brown and light brown embossed paper; 19.75 x 28.00 in.,Berger-Cloonan #1356,reformatted digital,embossed prints|art reproduction,"Surface treated; Embossed leatherette paper; M4.D2.F5; Inscription on original piece: ""19th Cent. Aschoffenberg paper, Gift from Karli Frigge 7/11/00""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: IX.D.2; Not signed. Not stamped. Not stickered. Not embossed.",Decorative paper,2021-06-16T15:01:54.074000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/17/pages/page_0/files/01356.jpg,Aschoffenberg,Germany
Paper,6990,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of green, red, yellow, black and white marbled paper; 9.00 x 11.00 in.",Berger-Cloonan #6990,reformatted digital,art reproduction|Stormont marbled paper|endpapers,"Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; Inscription on original piece: ""? repair"" [written in pencil on verso]; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4.g; Not signed. Not stamped.; Yellowed and stained on verso; wrinkling; slightly worn area along binding edge.",Marbled papers,2021-06-16T15:25:25.539000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/120/pages/page_0/files/06990.jpg,,
Paper,8315,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of blue, yellow, pink, black and white marbled paper; 7.50 x 9.25 in.",Berger-Cloonan #8315,reformatted digital,Laid lines|Stone marbled papers|agate marbled paper|art reproduction|endpapers,"Distribution of fibers; Surface application; Laid; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; Laid paper; Inscriptiond on original piece: ""X"", ""Y"", ""back""; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: II.E; VIII.F.4.f; Not signed. Not stamped.; Folded in half; faded; scuffed; wrinkled.",Marbled papers,2021-06-16T15:56:44.278000+00:00,19th century [?],Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/257/pages/page_0/files/08315.jpg,,
Paper,8235,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of dark red, black and white marbled paper; 5.50 x 8.00 in.",Berger-Cloonan #8235,reformatted digital,art reproduction|nonpareil marbled paper|endpapers,"Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; Inscription on original piece: ""10158""; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.e; Not signed. Not stamped.",Marbled papers,2021-06-16T15:38:26.485000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/177/pages/page_0/files/08235.jpg,,
Paper,6973,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,1 sheet of brown and white marbled paper; 7.25 x 11.25 in.,Berger-Cloonan #6973,reformatted digital,art reproduction|endpapers|Random marbled papers,Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4; Not signed. Not stamped.; Creased.,Marbled papers,2021-06-16T15:21:18.774000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/103/pages/page_0/files/06973.jpg,,
Paper,6922,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of dark red, green, yellow, black and gray marbled paper; 7.00 x 14.50 in.",Berger-Cloonan #6922,reformatted digital,art reproduction|endpapers|curled marbled paper|French snail marbled papers|Dutch marbled paper,Surface application; Marbled; C2.B3; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1.c; Not signed. Not stamped.; Corner missing; edge chipped.,Marbled papers,2021-06-16T15:10:06.883000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/53/pages/page_0/files/06922.jpg,,
Paper,12815,StillImage,"No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",Openly accessible,"1 sheet of red, green, brown, yellow and white marbled paper; 7.75 x 11.25 in.",Berger-Cloonan #12815,reformatted digital,Stone marbled papers|agate marbled paper|art reproduction|endpapers,Surface application; Marbled; C2.B4; Previously used as an endpaper in a bookbinding; The sheet is from the Bernard Middleton Collection. Bernard Middleton donated this sheet to Sidney E. Berger and Michele V. Cloonan circa 1990.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.4.f; Not signed. Not stamped. Not stickered. Not embossed.; Curling; staining on verso.,Marbled papers,2021-06-16T16:00:26.335000+00:00,19th century,Texas A & M University. Libraries,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/berger_cloonan_batch_4_objects/273/pages/page_0/files/12815.jpg,,England
