dc_format,dcterms_spatial,fedora_createdBy,fedora_hasParent,dcterms_temporal,dc_subject,dc_contributor,ldp_contains,dc_publisher,fedora_writable,fedora_lastModified,dcterms_type,dc_description,fedora_created,dcterms_created,fedora_lastModifiedBy,dc_title,dc_creator,dcterms_abstract,dc_rights,files,dc_identifier,dc_language
Reformatted digital,United States|Texas|College Station (Tex.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Nineteen thirties|Depressions--1929,Building|Duncan Dining Hall|Historic buildings|College Station (Tex.)--History--20th century|Texas A & M University--History-20th century|Depressions--1929--Texas,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/33/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/33/orderProxies,Texas A & M University. Libraries,false,2020-11-19T22:38:04.338000+00:00,Photographs|StillImage,"Inscription on item: Dormitories Photos #; This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Remstar #3",2020-11-19T22:38:04.338000+00:00,1939-09-15,fedoraAdmin,Mess Hall Construction,,Photo of the construction of the Mess Hall looking from the southwest.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/33/pages/page_0/files/atimeofresolve_0046_2019-03.jpg,Dormitory_Area_No61_Folder26-50,
Reformatted digital,United States|Texas|College Station (Tex.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929|Nineteen thirties,Texas A & M University--History-20th century|Depressions--1929--Texas|Architectural drawings|Design drawings|College Station (Tex.)--History--20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/98/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/98/pages,Texas A & M University. Libraries,false,2020-11-19T22:55:43.727000+00:00,Architectural drawings|StillImage,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T22:55:43.727000+00:00,1931,fedoraAdmin,Drawing showing the North and Front Elevations of the Chemistry Building,"Vosper, Samuel Charles Phelps","Detailed drawing showing the second phase of the Chemistry Building, which consists of the west-facing Main Entrance of the building.",In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/98/pages/page_0/files/atimeofresolve_0102_2019-03.jpg,,
Reformatted digital,College Station (Tex.)|United States|Texas,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929|Nineteen thirties,Depressions--1929--Texas|Building|Historic buildings|College Station (Tex.)--History--20th century|Texas A & M University--History-20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/15/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/15/orderProxies,Texas A & M University. Libraries,false,2020-11-19T23:04:04.810000+00:00,Photographs|StillImage,"Inscription on item: Animal Industries Building Photo # ; This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Remstar #3",2020-11-19T23:04:04.810000+00:00,1932-12-26,fedoraAdmin,North or Front view of Animal Industries Building,"Turner, G.W.",Photo of the North or front view of the construction of Animal Industries Building.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/15/pages/page_0/files/atimeofresolve_0029_2019-03.jpg,Animal_Industries_Building_2_1932,
Reformatted digital,College Station (Tex.)|Texas|United States,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929|Nineteen thirties,Depressions--1929--Texas|Texas A & M University--History-20th century|Architectural drawings|Design drawings|College Station (Tex.)--History--20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/99/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/99/orderProxies,Texas A & M University. Libraries,false,2020-11-19T22:57:31.414000+00:00,Architectural drawings|StillImage,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T22:57:31.414000+00:00,1931-08-21,fedoraAdmin,Drawing showing the South and Rear Elevations and the Auditorium of the Chemistry Building,"Vosper, Samuel Charles Phelps",Detailed drawings showing the South and Rear and the Auditorium Elevations in the second phase of the Chemistry Building.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/99/pages/page_0/files/atimeofresolve_0103_2019-03.jpg,,
Reformatted digital,College Station (Tex.)|United States|Texas,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929|Nineteen thirties,Construction|Texas A & M University--History-20th century|Depressions--1929--Texas|Flagpoles|Roads|College Station (Tex.)--History--20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/61/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/61/orderProxies,Texas A & M University. Libraries,false,2020-11-19T22:33:08.746000+00:00,Photographs|StillImage,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Fritz Hensel '07 Collection",2020-11-19T22:33:08.746000+00:00,1933,fedoraAdmin,Construction around the Administration Building,,"Photos showing the new entrance to the college from Highway 6, looking down New Main Drive toward Highway 6, the open land in front of the Administration Building, and the site were the flag pole was in the process of being erected.",In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/61/pages/page_0/files/atimeofresolve_0074_2019-03.jpg,Scrapbook_Page_Entrance_From_Hwy6_1933_D,
Reformatted digital,United States|Texas|College Station (Tex.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929,Architecture--Details|Architectural elements|Historic buildings|College Station (Tex.)--History--20th century|Texas A & M University--History-20th century|Depressions--1929--Texas,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/25/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/25/pages,Texas A & M University. Libraries,false,2020-11-19T23:11:24.985000+00:00,Photographs|StillImage,"Inscription on item: Chemistry Building Photo #; This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Remstar #3",2020-11-19T23:11:24.985000+00:00,,fedoraAdmin,Construction workers posing for a photos after digging the site to pour the foundation of the second phase of the Chemistry Building,,Photo of the construction workers posing after having dug for the pouring of the foundation for the second phase of the Chemistry Building.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/25/pages/page_0/files/atimeofresolve_0038_2019-03.jpg,Chemistry_Building_Early-Fall_1931_1,
Reformatted digital,Texas|United States|College Station (Tex.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,,Cooperative housing|Historic buildings|College Station (Tex.)--History--20th century|Depressions--1929--Texas|Texas A & M University--History-20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/43/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/43/orderProxies,Texas A & M University. Libraries,false,2020-11-19T22:51:23.337000+00:00,Photographs|StillImage,"Inscription on item: Project Houses Photo #; This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Remstar #3",2020-11-19T22:51:23.337000+00:00,,fedoraAdmin,On-campus Project Houses,,Photo of the on-campus project houses taken from inside Kyle Field looking south.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/43/pages/page_0/files/atimeofresolve_0055_2019-03.jpg,Group-Shot_of_Project_Houses_on_Campus_3_1-25,
Reformatted digital,United States|Louisiana|New Orleans (La.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Nineteen thirties|Depressions--1929,College Station (Tex.)--History--20th century|Depressions--1929--Texas|Texas A & M University--History-20th century|Maps,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/78/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/78/orderProxies,Texas A & M University. Libraries,false,2020-11-19T23:09:20.136000+00:00,Photographs|StillImage,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T23:09:20.136000+00:00,1939,fedoraAdmin,Sugar Bowl Banner,,"A banner for the 1940 Sugar Bowl Classic that was played in Tulane Stadium on January 1, 1940.  The Aggies won the game 14-13 over Tulane and were named National Champions. The score of the game was added at a later date to the banner.",In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/78/pages/page_0/files/atimeofresolve_0005_2019-03.jpg,6,
Reformatted digital,United States|Texas|College Station (Tex.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929,Historic buildings|College Station (Tex.)--History--20th century|Depressions--1929--Texas|Texas A & M University--History-20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/23/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/23/orderProxies,Texas A & M University. Libraries,false,2020-11-19T23:04:18.416000+00:00,StillImage|Photographs,"Inscription on item: Chemistry Building Photo #; This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Remstar #3",2020-11-19T23:04:18.416000+00:00,,fedoraAdmin,Chemistry Building,,"Photo of the second phase of the Chemistry Building, which features the main entrance to the building.",In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/23/pages/page_0/files/atimeofresolve_0036_2019-03.jpg,Chemistry_Building_12_17E,
Reformatted digital,Texas|United States|College Station (Tex.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929,Depressions--1929--Texas|Texas A & M University--History-20th century|Architectural drawings|Design drawings|College Station (Tex.)--History--20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/76/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/76/orderProxies,Texas A & M University. Libraries,false,2020-11-19T23:07:10.638000+00:00,StillImage|Architectural drawings,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T23:07:10.638000+00:00,,fedoraAdmin,F. S. Details for Bronze East Entrance Doors on the Administration Building,"Vosper, Samuel Charles Phelps",A detailed drawing of the bronze doors that are on the east side of the Administration Building.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/76/pages/page_0/files/atimeofresolve_0085_2019-03.jpg,Panorama,
Reformatted digital,College Station (Tex.)|United States|Texas,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929|Nineteen thirties,College Station (Tex.)--History--20th century|Depressions--1929--Texas|Texas A & M University--History-20th century|Halbouty Petroleum Engineering Building|Halbouty Geosciences Building|Architectural drawings|Design drawings,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/124/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/124/pages,Texas A & M University. Libraries,false,2020-11-19T23:03:37.582000+00:00,StillImage|Architectural drawings,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T23:03:37.582000+00:00,1932-04-15,fedoraAdmin,"Drawing Showing Details of Interior Spaces of the Petroleum Engineering, Geology, and Engineering Experiment Station Building","Vosper, Samuel Charles Phelps","Drawing showing details of the exhibit foyers, lecture room, and east and west entrances of the Petroleum Engineering, Geology, and Engineering Experiment Station Building.",In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/124/pages/page_0/files/atimeofresolve_0128_2019-03.jpg,,
Reformatted digital,Texas|United States|College Station (Tex.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929,Architectural drawings|Design drawings|College Station (Tex.)--History--20th century|Depressions--1929--Texas|Texas A & M University--History-20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/110/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/110/orderProxies,Texas A & M University. Libraries,false,2020-11-19T22:50:36.654000+00:00,StillImage|Architectural drawings,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T22:50:36.654000+00:00,,fedoraAdmin,Drawing Showing the Details of the Bookcases and Interior Elevations of the Cushing Library,,Drawing showing the details of the bookcases and the elevations of rooms on the first floor of the Cushing Library.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/110/pages/page_0/files/atimeofresolve_0114_2019-03.jpg,,
