dc_type,fedora_createdBy,dc_creator,fedora_hasParent,dc_rights,dc_contributor,fedora_lastModifiedBy,dcterms_extent,fedora_created,ldp_contains,dcterms_provenance,dc_title,dcterms_temporal,dc_subject,dcterms_isPartOf,dcterms_abstract,dcterms_created,dc_identifier,dcterms_type,fedora_lastModified,fedora_writable,files,dcterms_spatial,tamudigital_local/details,dc_description
Photographs,fedoraAdmin,Air Force Missile Test Center (U.S.),https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 24X19mm,2023-02-17T17:30:17.493000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/209/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/209/pages,,Launch Pad and Tower at Cape Canaveral Missile Test Annex,1960s,Rockets (Aeronautics)|Launch complexes (Astronautics)|Animal space flight|Outer space--Exploration|United States. National Aeronautics and Space Administration|Space Flight,College of Veterinary Medicine Image Collection,"This nighttime image of Launch Complex 14 at the Cape Canaveral Missile Test Annex in Florida was taken on October 12, 1961. The U.S. Army Corps of Engineers initiated construction of this facility on January 1956. The total cost of construction was $4,308,000.00 and would accommodate the Atlas A, B, D, Able, Agena A and D, and the Atlas Mercury rocket systems for the Mercury, Gemini Target Vehicle and Midas programs. On 21 February, 25 April and 13 September 1961, there were three successful unmanned Mercury Atlas launches from this launch pad. And on 29 November 1961 Mercury Atlas launched chimpanzee ""Enos"" from this location.  This pad was deactivated in February 1967 and in 1984 was declared a national historic landmark.",1961-10-12,0209,StillImage,2023-02-17T17:30:17.493000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/209/pages/page_0/files/CVM_0209.jpg,Florida|Cape Canaveral,"Written on photograph: U.S. Air Force photograph for the National Aeronautics and Space Administration.  Air Force Missile Test Center photographic Laboratory Operated by RCA.  /2702-53. 10/12/61. Launch Operations Directorate 61-8529. Erection Mercury Atlas, Cape Canaveral Missile Test Annex, NASA, PAD 14. RCA Inspector acceptable. Unclassified 63.",
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 color negative; Kodak,2023-02-17T18:39:25.231000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/413/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/413/orderProxies,,"Ellie Greenbaum with Animals at the Stevenson Center, number 15",1990s,"Pet medicine|Stevenson Companion Animal Life-Care Center--Employees|Pets|Greenbaum, Ellie|Cats|Animal housing|Small Animal Medicine and Surgery|Human-animal relationships|Stevenson Companion Animal Life-Care Center",College of Veterinary Medicine Image Collection,"Ellie Greenbaum (Associate Director of the Stevenson Companion Animal Life-Care Center) at her desk with resident feline ""Jessica,"" who came to the Center in December of 1998.",1999-09-14,0359-26,StillImage,2023-02-17T18:39:25.231000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/413/pages/page_0/files/CVM_0359-26.jpg,College Station|Texas,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 color negative,2023-02-17T18:19:18.200000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/353/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/353/orderProxies,,"1999 College of Veterinary Medicine(CVM) Staff Awards, number 102",1990s,"Award presentations|Texas A & M University. College of Veterinary Medicine--Professional staff|Farnsworth, Charles|Young, Rick|Snell, James R.|Texas A & M University. College of Veterinary Medicine--Employees|African American men|Performance awards|Texas A & M University. College of Veterinary Medicine--Awards",College of Veterinary Medicine Image Collection,"An unidentified black man is the master of ceremonies at the CVM 1999 Staff awards. Three staff members receive an award, from left to right: Rick Young (Computer Systems Manager), James R. Snell (Senior Lecturer and Coordinator), and Charles Farnsworth (Communications Manager).",1999-09,0325,StillImage,2023-02-17T18:19:18.200000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/353/pages/page_0/files/CVM_0325.jpg,Texas|College Station,,
Photographs,fedoraAdmin,"Porter, Frank D.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences|United States. Department of Agriculture,fedoraAdmin,1 black-and -white print (photograph); 9X14.5mm,2023-02-17T16:42:01.046000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/63/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/63/orderProxies,"Written on photograph: ""This collection of kodak pictures, made by the late, Dr. Frank D. Porter in the course of his life work and interest with diseased animals is bequeathed to the library of Texas A&M College at his request, in the hope it will be of service and help to students in the pursuit of their career.  The pictures were made by Dr. F. D. Porter while on the Foot & Mouth disease in California in year of 1930 and in Houston in 1924.  And some were acquired from G. E. Golden. Dr. Frank D. Porter, Born-Indiana-1879, Died-Ft. Worth, TX-May 22, 1950.""","Frank D. Porter-Golden Foot & Mouth Collection, number 11",,"Cattle|Porter, Frank D.--Photograph collections|Cattle herding|Horses|Pastures",College of Veterinary Medicine Image Collection,A group of cattle in a pasture are being herded by three men on horseback.,Between 1924 and 1930,0061,StillImage,2023-02-17T16:42:01.046000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/63/pages/page_0/files/CVM_0061.jpg,,,
Photographs,fedoraAdmin,"Morgan, Beth",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,"1 color print (photograph); 16.5X24 mm, mounted",2023-02-17T18:03:36.307000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/306/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/306/orderProxies,,"Construction of the Stevenson Companion Animal Life-Care Center, number 4",1990s,Building sites|Animal housing|College buildings|Texas A & M University. College of Veterinary Medicine--Buildings|Stevenson Companion Animal Life-Care Center|Architecture,College of Veterinary Medicine Image Collection,"A view of the front side of the Companion Animal Center under construction, showing workmen on the roof. The Center, later named the Stevenson Companion Animal Center, was established by the Texas A&M College of Veterinary Medicine in 1993 at the suggestion of Dr. E. W. ""Ned"" Ellett, former head of the Small Animal Clinic at Texas A&M University.",1992-07-02,0306|0094,StillImage,2023-02-17T18:03:36.307000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/306/pages/page_0/files/CVM_0306.jpg,College Station|Texas,"Written on photograph: ""Construction Companion Animal Center- Front, Men standing on roof. """,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 color negative; Kodak,2023-02-17T18:38:45.087000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/411/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/411/pages,,"Ellie Greenbaum with Animals at the Stevenson Center, number 13",1990s,"Pets|Greenbaum, Ellie|Cats|Animal housing|Small Animal Medicine and Surgery|Human-animal relationships|Stevenson Companion Animal Life-Care Center|Pet medicine|Stevenson Companion Animal Life-Care Center--Employees",College of Veterinary Medicine Image Collection,"Ellie Greenbaum (Associate Director of the Stevenson Companion Animal Life-Care Center) at her desk with resident feline ""Jessica,"" who came to the Center in December of 1998.",1999-09-14,0359-24,StillImage,2023-02-17T18:38:45.087000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/411/pages/page_0/files/CVM_0359-24.jpg,College Station|Texas,,
Photographs,fedoraAdmin,"Porter, Frank D.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences|United States. Department of Agriculture,fedoraAdmin,1 black-and -white print (photograph); 6X8.5mm,2023-02-17T16:39:44.615000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/56/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/56/orderProxies,"Written on photograph: ""This collection of kodak pictures, made by the late, Dr. Frank D. Porter in the course of his life work and interest with diseased animals is bequeathed to the library of Texas A&M College at his request, in the hope it will be of service and help to students in the pursuit of their career.  The pictures were made by Dr. F. D. Porter while on the Foot & Mouth disease in California in year of 1930 and in Houston in 1924.  And some were acquired from G. E. Golden. Dr. Frank D. Porter, Born-Indiana-1879, Died-Ft. Worth, TX-May 22, 1950.""","Frank D. Porter-Golden Foot & Mouth Collection, number 4",,"Foot-and-Mouth Disease|Porter, Frank D.|Horses|Animal Diseases|Veterinary services|Veterinary teachers|Livestock--Inspection|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Faculty|Porter, Frank D.--Photograph collections",College of Veterinary Medicine Image Collection,"Two men appear to be stooped over a box, holding rope. Horses in background. Man on left is  Dr. Frank Porter.",Between 1924 and 1930,0054,StillImage,2023-02-17T16:39:44.615000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/56/pages/page_0/files/CVM_0054.jpg,,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white negative,2023-02-17T18:10:59.791000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/328/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/328/orderProxies,,"Small Animal Clinic Entrance, number 12",1990s,"Hospital buildings|Small Animal Clinic|Texas A & M University. College of Veterinary Medicine--Buildings|Hospitals, Teaching|Hospitals, Animal|Pet medicine",College of Veterinary Medicine Image Collection,A side angle view of the front entrance of the Small Animal Clinic with a woman walking towards the door.,1999-06-14,0320-12,StillImage,2023-02-17T18:10:59.791000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/328/pages/page_0/files/CVM_0320-012.jpg,College Station|Texas,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 color slide; 5X5mm slide,2023-02-17T18:29:42.975000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/384/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/384/pages,,"Stevenson Companion Animal Life-Care Center Animals and Caregivers, number 26",,Stevenson Companion Animal Life-Care Center|Pet medicine|Veterinary students|Stevenson Companion Animal Life-Care Center--Employees|Texas A & M University. College of Veterinary Medicine--Students|Pets|Animal housing|Women veterinary students|Dogs|Small Animal Medicine and Surgery|Human-animal relationships,College of Veterinary Medicine Image Collection,A dog relaxes next to a female employee/student resident at the Stevenson Companion Animal Life-Care Center who sits at a computer workstation.  Animal residents at the Center get to share work and study spaces to be close to their human caregivers.,,0356,StillImage,2023-02-17T18:29:42.975000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/384/pages/page_0/files/CVM_0356.jpg,Texas|College Station,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white negative,2023-02-17T18:18:37.467000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/351/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/351/orderProxies,,"Small Animal Clinic Entrance, number 34",1990s,"Hospital buildings|Small Animal Clinic|Texas A & M University. College of Veterinary Medicine--Buildings|Hospitals, Teaching|Hospitals, Animal|Pet medicine",College of Veterinary Medicine Image Collection,A view of the front of the Small Animal Clinic building from the parking lot.,1999-06-14,0323-34,StillImage,2023-02-17T18:18:37.467000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/351/pages/page_0/files/CVM_0323-34.jpg,College Station|Texas,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 7.5X10.5mm,2023-02-17T17:01:17.135000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/122/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/122/pages,,"1939 Santa Anita Derby Winner, Mare ""Ciencia,"" with Foal",,"Animal Husbandry|Horses-Breeding|King Ranch, Texas|Horse racing|Horses",College of Veterinary Medicine Image Collection,"A man stands next to the mare ""Ciencia,"" winner, of the 1939 Santa Anita Derby, with her first foal. On February 22, 1939 at Santa Anita Park in Los Angeles, the three-year old filly, owned by the King Ranch of Texas, captured the fifth running to win $50, 000. It is unknown if this horse was ever treated or examined at the School of Veterinary Medicine.",Between 1923 and 1949,0120,StillImage,2023-02-17T17:01:17.135000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/122/pages/page_0/files/CVM_0120.jpg,,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white negative,2023-02-17T18:12:39.096000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/333/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/333/orderProxies,,"Small Animal Clinic Entrance, number 17",1990s,"Hospital buildings|Small Animal Clinic|Texas A & M University. College of Veterinary Medicine--Buildings|Hospitals, Teaching|Hospitals, Animal|Pet medicine",College of Veterinary Medicine Image Collection,A left side view of the front entrance of the Small Animal Clinic surrounded by landscaping.,1999-06-14,0320-17,StillImage,2023-02-17T18:12:39.096000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/333/pages/page_0/files/CVM_0320-17.jpg,College Station|Texas,,
Photographs,fedoraAdmin,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,fedoraAdmin,1 black-and -white print (photograph); 25X20mm,2023-02-17T17:25:50.305000+00:00,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/196/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/196/pages,,Treatment of a Steer in a Cage,1960s,"Education, Veterinary|Clinical Laboratory Techniques|Students, Foreign|Mia, Abdus Salam|Clinical Competence|Large Animal Medicine and Surgery|Veterinary students|Texas A & M University. College of Veterinary Medicine--Students|Teaching Rounds|Cattle Diseases",College of Veterinary Medicine Image Collection,"Abdus Salam Mia, a veterinary student from East Pakistan, holds a bottle and a tube attached to the head of a caged steer.  He won the Borden Award in Veterinary Medicine in1960, and received his DVM at Texas A&M in 1961.",Between 1960 and 1965,0196,StillImage,2023-02-17T17:25:50.305000+00:00,false,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-3_objects/196/pages/page_0/files/CVM_0196.jpg,College Station|Texas,,
