dc_title,dc_description,fedora_hasParent,fedora_lastModified,fedora_createdBy,fedora_writable,fedora_lastModifiedBy,ldp_contains,fedora_created,dcterms_spatial,files,dc_date,dcterms_abstract
University Police,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:36:22.306000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/752/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/752/orderProxies,2025-05-15T18:36:22.306000+00:00,"30.60598742178482, -96.35884806879886",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/752/pages/page_0/files/3543679862_5dfca05d2c_o.jpg,,University Police Station
Sbisa Dining Hall,"In 1912, construction of Sbisa Hall began for a cost of $205,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:30:05.629000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/694/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/694/orderProxies,2025-05-15T18:30:05.629000+00:00,"30.6168505924713, -96.34378753455043",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/694/pages/page_0/files/4666882610_81b0b71648_o.jpg,,Sbisa Dining Hall
Pfeuffer Hall,"Pfeuffer Hall was built in 1887 for a cost of $11,500 and razed in 1954.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:20:58.716000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/612/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/612/pages,2025-05-15T18:20:58.716000+00:00,"30.615279402354506, -96.34029239012962",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/612/pages/page_0/files/Pfeuffer%20Hall%201.tif,,
Pfeuffer Hall,"Pfeuffer Hall was built in 1887 for a cost of $11,500 and razed in 1954.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:20:53.399000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/611/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/611/pages,2025-05-15T18:20:53.399000+00:00,"30.615279402354506, -96.34029239012962",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/611/pages/page_0/files/4175010690_3ea229663a_o.jpg,,Pfeuffer Hall under construction
Reed Arena,"Reed Arena was erected in 1998 for a cost of $230,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:25:39.728000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/653/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/653/pages,2025-05-15T18:25:39.728000+00:00,"30.60614791270674, -96.34617885582267",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/653/pages/page_0/files/Reed%204.tif,,
CE TTI Building,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:35:45.017000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/172/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/172/orderProxies,2025-05-15T17:35:45.017000+00:00,"30.62263327818132, -96.34010340064778",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/172/pages/page_0/files/CE%201.tif,,
Barns,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:30:10.313000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/114/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/114/orderProxies,2025-05-15T17:30:10.313000+00:00,"30.617058456200215, -96.33812721123108",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/114/pages/page_0/files/Barns%201.tif,circa 1885-1900,
Gathright Hall,"Gathright Hall was completed in September of 1876 and razed 1933 for a cost of $38,000. This building was also known as the Mess Hall.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:53:49.512000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/350/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/350/pages,2025-05-15T17:53:49.512000+00:00,"30.61646646017527, -96.3427634994732",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/350/pages/page_0/files/Gathright%2026.tif,,
DeWare Field House,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:43:20.984000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/249/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/249/orderProxies,2025-05-15T17:43:20.984000+00:00,"30.610703394499346, -96.34207638207091",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/249/pages/page_0/files/3906552865_047a46e9fb_o.jpg,1940,Side view of DeWare Field House
DeWare Field House,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:43:19.002000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/248/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/248/pages,2025-05-15T17:43:19.002000+00:00,"30.610703394499346, -96.34207638207091",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/248/pages/page_0/files/4079207364_a70ff35aa6_o.jpg,1934,Outside of DeWare Field House
Guion Hall,"Guion Hall was built in 1918 for a cost of $115,000 and razed 1971.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:56:07.740000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/373/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/373/pages,2025-05-15T17:56:07.740000+00:00,"30.6134849454031, -96.34022700399792",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/373/pages/page_0/files/2822938840_34e1dbd485_o.jpg,,Front view of Guion
Eller Oceanogray & Meteorology Building,"The Oceanography & Meteorology Building was built in 1973 for a cost of $302,240.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:45:36.924000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/271/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/271/pages,2025-05-15T17:45:36.924000+00:00,"30.617728183708586, -96.33663924663776",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/271/pages/page_0/files/3920170547_05aab2be80_o.jpg,,Eller Oceanography & Meteorology Building
Bell Building,The Bell Building was built in 1942 and razed 2014. This building was also a branch of the U. S. Department of Agriculture.,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:30:44.989000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/120/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/120/orderProxies,2025-05-15T17:30:44.989000+00:00,"30.615802197402747, -96.34755621873339",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/120/pages/page_0/files/4052662343_606c4bfa4b_o.jpg,,Bell Building
Military Sciences Building,"The Military Sciences Building was originally known as the Extension Service Building and was constructed in 1924 for a cost of $100,000. This building is also known as Trigon.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:07:47.061000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/488/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/488/pages,2025-05-15T18:07:47.061000+00:00,"30.61418244534702, -96.339558021743",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/488/pages/page_0/files/Extension%20Service%204.tif,,
Horse Barn,"The Horse Barns was erected in 1932 apart of a Veterinary Medicine Group Buildings for a cost of $200,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:59:21.872000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/405/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/405/pages,2025-05-15T17:59:21.872000+00:00,"30.61653752428546, -96.33597597807139",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/405/pages/page_0/files/4156498950_9d4e6281af_o.jpg,,Horse Barn
Cushing Library,"Cushing Memorial Library was built in 1930 and cost $225,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:42:12.087000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/235/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/235/pages,2025-05-15T17:42:12.087000+00:00,"30.616453537388985, -96.33992135896837",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/235/pages/page_0/files/Cushing%207.tif,,
Pfeuffer Hall,"Pfeuffer Hall was built in 1887 for a cost of $11,500 and razed in 1954.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:21:24.540000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/616/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/616/orderProxies,2025-05-15T18:21:24.540000+00:00,"30.615279402354506, -96.34029239012962",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/616/pages/page_0/files/Pfeuffer%20Hall%208.tif,,
Langford Building,"Langford Architecture Center Building A was built in 1977 for a cost of $116,619.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:03:36.880000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/447/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/447/pages,2025-05-15T18:03:36.880000+00:00,"30.618824725128842, -96.33781906568043",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/447/pages/page_0/files/Langford%208.tif,,
Langford Building,"Langford Architecture Center Building A was built in 1977 for a cost of $116,619.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:03:27.146000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/446/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/446/pages,2025-05-15T18:03:27.146000+00:00,"30.618824725128842, -96.33781906568043",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/446/pages/page_0/files/Langford%204.tif,,
Gathright Hall,"Gathright Hall was completed in September of 1876 and razed 1933 for a cost of $38,000. This building was also known as the Mess Hall.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:52:46.398000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/340/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/340/pages,2025-05-15T17:52:46.398000+00:00,"30.61646646017527, -96.3427634994732",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/340/pages/page_0/files/Gathright%202.tif,,
Goodwin Hall,"Goodwin Hall was built in 1908 and razed 1989. This building cost $53,500.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:55:50.381000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/369/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/369/orderProxies,2025-05-15T17:55:50.381000+00:00,"30.614359664701794, -96.34153920827862",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/369/pages/page_0/files/Goodwin%20Hall%2015.tif,,
Assembly Building,"The Assembly Hall was built in 1889 and razed in 1929. This building cost $27,500. This building also was known as the Chapel and Armory.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:40:58.068000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/84/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/84/orderProxies,2025-05-15T18:40:58.068000+00:00,"30.614377828667706, -96.34058762197493",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/84/pages/page_0/files/2846172157_ee26bf4ee1_o.jpg,1889,Chapel Front view
Military Walk,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:08:21.663000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/494/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/494/pages,2025-05-15T18:08:21.663000+00:00,"30.614466931850135, -96.34113875041153",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/494/pages/page_0/files/4755092401_76af386d98_o.jpg,,Military Walk
Academic Building,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:01:50.629000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/43/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/43/pages,2025-05-15T18:01:50.629000+00:00,"30.615908133283238, -96.34076212432655",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/43/pages/page_0/files/Academic%20Building%2078.tif,,
Utay Hall,"Utay Hall was erected in 1939 with 12 other dormitories for a total cost of $2,000,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:36:44.117000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/756/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/756/orderProxies,2025-05-15T18:36:44.117000+00:00,"30.61183008665868, -96.3363978483381",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/756/pages/page_0/files/4790468286_1e29f64f9c_o.jpg,1940,Utay Hall front view
Academic Building,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:00:48.181000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/42/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/42/orderProxies,2025-05-15T18:00:48.181000+00:00,"30.615908133283238, -96.34076212432655",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/42/pages/page_0/files/Academic%20Building%20102.tif,,
Old Natatorium,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:18:19.453000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/586/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/586/pages,2025-05-15T18:18:19.453000+00:00,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/586/pages/page_0/files/Natatorium%203.tif,,
Service Center,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:32:02.788000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/712/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/712/pages,2025-05-15T18:32:02.788000+00:00,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/712/pages/page_0/files/3789426244_615bafec1b_o.jpg,1952,Service Center back end
Old Natatorium,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:18:10.802000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/585/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/585/orderProxies,2025-05-15T18:18:10.802000+00:00,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/585/pages/page_0/files/Natatorium%201.tif,,
Milner Hall,"Milner Hall was erected in 1911 for a cost of $75,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:09:31.021000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/503/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/503/pages,2025-05-15T18:09:31.021000+00:00,"30.616954377660967, -96.34290629039359",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/503/pages/page_0/files/Milner%20Hall%2010.tif,,
News Stand,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:13:52.786000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/544/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/544/orderProxies,2025-05-15T18:13:52.786000+00:00,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/544/pages/page_0/files/News%20Stand%202.tif,,
Academic Building,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:44:24.884000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/26/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/26/pages,2025-05-15T17:44:24.884000+00:00,"30.615908133283238, -96.34076212432655",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/26/pages/page_0/files/Academic%20Building%2039.tif,,
